# Time; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1
  171.530182;     0.000000;  6133.601074;     0.000000;  6133.601074
  171.538513;     0.000000;  6133.600098;     0.000000;  6133.600098
  171.546844;     0.000000;  6133.599854;     0.000000;  6133.599854
  171.555176;     0.000000;  6133.599854;     0.000000;  6133.599854
  171.563507;     0.000000;  6133.598633;     0.000000;  6133.598633
  171.571838;     0.000000;  6133.598389;     0.000000;  6133.598389
  171.580170;     0.000000;  6133.598633;     0.000000;  6133.598633
  171.588501;     0.000000;  6133.598633;     0.000000;  6133.598633
  171.596832;     0.000000;  6133.599609;     0.000000;  6133.599609
  171.605164;     0.000000;  6133.600830;     0.000000;  6133.600830
  171.613495;     0.000000;  6133.600830;     0.000000;  6133.600830
  171.621826;     0.000000;  6133.601807;     0.000000;  6133.601807
  171.630157;     0.000000;  6133.602051;     0.000000;  6133.602051
  171.638489;     0.000000;  6133.603027;     0.000000;  6133.603027
  171.646820;     0.000000;  6133.603027;     0.000000;  6133.603027
  171.655151;     0.000000;  6133.603271;     0.000000;  6133.603271
  171.663483;     0.000000;  6133.603271;     0.000000;  6133.603271
  171.671814;     0.000000;  6133.603271;     0.000000;  6133.603271
  171.680145;     0.000000;  6133.602539;     0.000000;  6133.602539
  171.688477;     0.000000;  6133.602539;     0.000000;  6133.602539
  171.696808;     0.000000;  6133.602539;     0.000000;  6133.602539
  171.705139;     0.000000;  6133.601807;     0.000000;  6133.601807
  171.713470;     0.000000;  6133.601807;     0.000000;  6133.601807
  171.721802;     0.000000;  6133.601807;     0.000000;  6133.601807
  171.730133;     0.000000;  6133.601074;     0.000000;  6133.601074
  171.738464;     0.000000;  6133.601074;     0.000000;  6133.601074
  171.746796;     0.000000;  6133.601074;     0.000000;  6133.601074
  171.755127;     0.000000;  6133.601318;     0.000000;  6133.601318
  171.763458;     0.000000;  6133.600342;     0.000000;  6133.600342
  171.771790;     0.000000;  6133.600342;     0.000000;  6133.600342
  171.780121;     0.000000;  6133.600342;     0.000000;  6133.600342
  171.788452;     0.000000;  6133.599609;     0.000000;  6133.599609
  171.796783;     0.000000;  6133.599609;     0.000000;  6133.599609
  171.805115;     0.000000;  6133.599609;     0.000000;  6133.599609
  171.813446;     0.000000;  6133.598877;     0.000000;  6133.598877
  171.821777;     0.000000;  6133.598877;     0.000000;  6133.598877
  171.830109;     0.000000;  6133.598877;     0.000000;  6133.598877
  171.838440;     0.000000;  6133.598145;     0.000000;  6133.598145
  171.846771;     0.000000;  6133.599121;     0.000000;  6133.599121
  171.855103;     0.000000;  6133.600342;     0.000000;  6133.600342
  171.863434;     0.000000;  6133.600586;     0.000000;  6133.600586
  171.871765;     0.000000;  6133.601562;     0.000000;  6133.601562
  171.880096;     0.000000;  6133.601562;     0.000000;  6133.601562
  171.888428;     0.000000;  6133.602783;     0.000000;  6133.602783
  171.896759;     0.000000;  6133.602783;     0.000000;  6133.602783
  171.905090;     0.000000;  6133.601562;     0.000000;  6133.601562
  171.913422;     0.000000;  6133.601807;     0.000000;  6133.601807
  171.921753;     0.000000;  6133.601807;     0.000000;  6133.601807
  171.930084;     0.000000;  6133.601807;     0.000000;  6133.601807
  171.938416;     0.000000;  6133.601074;     0.000000;  6133.601074
  171.946747;     0.000000;  6133.601074;     0.000000;  6133.601074
  171.955078;     0.000000;  6133.601318;     0.000000;  6133.601318
  171.963409;     0.000000;  6133.600342;     0.000000;  6133.600342
  171.971741;     0.000000;  6133.600586;     0.000000;  6133.600586
  171.980072;     0.000000;  6133.600586;     0.000000;  6133.600586
  171.988403;     0.000000;  6133.599609;     0.000000;  6133.599609
  171.996735;     0.000000;  6133.599854;     0.000000;  6133.599854
  172.005066;     0.000000;  6133.599854;     0.000000;  6133.599854
  172.013397;     0.000000;  6133.598877;     0.000000;  6133.598877
  172.021729;     0.000000;  6133.599121;     0.000000;  6133.599121
  172.030060;     0.000000;  6133.599121;     0.000000;  6133.599121
  172.038391;     0.000000;  6133.599121;     0.000000;  6133.599121
  172.046722;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.055054;     0.000000;  6133.601318;     0.000000;  6133.601318
  172.063385;     0.000000;  6133.601318;     0.000000;  6133.601318
  172.071716;     0.000000;  6133.602539;     0.000000;  6133.602539
  172.080048;     0.000000;  6133.602539;     0.000000;  6133.602539
  172.088379;     0.000000;  6133.601562;     0.000000;  6133.601562
  172.096710;     0.000000;  6133.601562;     0.000000;  6133.601562
  172.105042;     0.000000;  6133.601807;     0.000000;  6133.601807
  172.113373;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.121704;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.130035;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.138367;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.146698;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.155029;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.163361;     0.000000;  6133.599365;     0.000000;  6133.599365
  172.171692;     0.000000;  6133.599365;     0.000000;  6133.599365
  172.180023;     0.000000;  6133.599609;     0.000000;  6133.599609
  172.188354;     0.000000;  6133.599609;     0.000000;  6133.599609
  172.196686;     0.000000;  6133.598633;     0.000000;  6133.598633
  172.205017;     0.000000;  6133.599854;     0.000000;  6133.599854
  172.213348;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.221680;     0.000000;  6133.601318;     0.000000;  6133.601318
  172.230011;     0.000000;  6133.602539;     0.000000;  6133.602539
  172.238342;     0.000000;  6133.602051;     0.000000;  6133.602051
  172.246674;     0.000000;  6133.602295;     0.000000;  6133.602295
  172.255005;     0.000000;  6133.602539;     0.000000;  6133.602539
  172.263336;     0.000000;  6133.601562;     0.000000;  6133.601562
  172.271667;     0.000000;  6133.601807;     0.000000;  6133.601807
  172.279999;     0.000000;  6133.601807;     0.000000;  6133.601807
  172.288330;     0.000000;  6133.601807;     0.000000;  6133.601807
  172.296661;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.304993;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.313324;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.321655;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.329987;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.338318;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.346649;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.354980;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.363312;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.371643;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.379974;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.388306;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.396637;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.404968;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.413300;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.421631;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.429962;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.438293;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.446625;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.454956;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.463287;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.471619;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.479950;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.488281;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.496613;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.504944;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.513275;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.521606;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.529938;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.538269;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.546600;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.554932;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.563263;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.571594;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.579926;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.588257;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.596588;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.604919;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.613251;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.621582;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.629913;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.638245;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.646576;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.654907;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.663239;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.671570;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.679901;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.688232;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.696564;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.704895;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.713226;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.721558;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.729889;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.738220;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.746552;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.754883;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.763214;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.771545;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.779877;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.788208;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.796539;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.804871;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.813202;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.821533;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.829865;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.838196;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.846527;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.854858;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.863190;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.871521;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.879852;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.888184;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.896515;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.904846;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.913177;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.921509;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.929840;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.938171;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.946503;     0.000000;  6133.601074;     0.000000;  6133.601074
  172.954834;     0.000000;  6133.600342;     0.000000;  6133.600342
  172.963165;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.971497;     0.000000;  6133.600830;     0.000000;  6133.600830
  172.979828;     0.000000;  6133.600098;     0.000000;  6133.600098
  172.988159;     0.000000;  6133.600586;     0.000000;  6133.600586
  172.996490;     0.000000;  6133.600830;     0.000000;  6133.600830
  173.004822;     0.000000;  6133.600098;     0.000000;  6133.600098
  173.013153;     0.000000;  6133.600342;     0.000000;  6133.600342
  173.021484;     0.000000;  6133.600830;     0.000000;  6133.600830
  173.029816;     0.000000;  6133.600586;     0.000000;  6133.600586
  173.038147;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.046478;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.054810;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.063141;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.071472;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.079803;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.088135;     0.000000;  6133.601807;     0.000000;  6133.601807
  173.096466;     0.000000;  6133.602295;     0.000000;  6133.602295
  173.104797;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.113129;     0.000000;  6133.601807;     0.000000;  6133.601807
  173.121460;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.129791;     0.000000;  6133.602295;     0.000000;  6133.602295
  173.138123;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.146454;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.154785;     0.000000;  6133.602295;     0.000000;  6133.602295
  173.163116;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.171448;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.179779;     0.000000;  6133.602295;     0.000000;  6133.602295
  173.188110;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.196442;     0.000000;  6133.601807;     0.000000;  6133.601807
  173.204773;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.213104;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.221436;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.229767;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.238098;     0.000000;  6133.601318;     0.000000;  6133.601318
  173.246429;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.254761;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.263092;     0.000000;  6133.601318;     0.000000;  6133.601318
  173.271423;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.279755;     0.000000;  6133.600830;     0.000000;  6133.600830
  173.288086;     0.000000;  6133.601318;     0.000000;  6133.601318
  173.296417;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.304749;     0.000000;  6133.601807;     0.000000;  6133.601807
  173.313080;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.321411;     0.000000;  6133.601318;     0.000000;  6133.601318
  173.329742;     0.000000;  6133.601807;     0.000000;  6133.601807
  173.338074;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.346405;     0.000000;  6133.601318;     0.000000;  6133.601318
  173.354736;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.363068;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.371399;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.379730;     0.000000;  6133.602295;     0.000000;  6133.602295
  173.388062;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.396393;     0.000000;  6133.602295;     0.000000;  6133.602295
  173.404724;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.413055;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.421387;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.429718;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.438049;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.446381;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.454712;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.463043;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.471375;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.479706;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.488037;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.496368;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.504700;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.513031;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.521362;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.529694;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.538025;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.546356;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.554688;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.563019;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.571350;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.579681;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.588013;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.596344;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.604675;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.613007;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.621338;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.629669;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.638000;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.646332;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.654663;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.662994;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.671326;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.679657;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.687988;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.696320;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.704651;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.712982;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.721313;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.729645;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.737976;     0.000000;  6133.603027;     0.000000;  6133.603027
  173.746307;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.754639;     0.000000;  6133.600830;     0.000000;  6133.600830
  173.762970;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.771301;     0.000000;  6133.601318;     0.000000;  6133.601318
  173.779633;     0.000000;  6133.600586;     0.000000;  6133.600586
  173.787964;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.796295;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.804626;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.812958;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.821289;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.829620;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.837952;     0.000000;  6133.602051;     0.000000;  6133.602051
  173.846283;     0.000000;  6133.602539;     0.000000;  6133.602539
  173.854614;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.862946;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.871277;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.879608;     0.000000;  6133.603760;     0.000000;  6133.603760
  173.887939;     0.000000;  6133.604248;     0.000000;  6133.604248
  173.896271;     0.000000;  6133.603760;     0.000000;  6133.603760
  173.904602;     0.000000;  6133.603271;     0.000000;  6133.603271
  173.912933;     0.000000;  6133.602783;     0.000000;  6133.602783
  173.921265;     0.000000;  6133.602295;     0.000000;  6133.602295
  173.929596;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.937927;     0.000000;  6133.600586;     0.000000;  6133.600586
  173.946259;     0.000000;  6133.600098;     0.000000;  6133.600098
  173.954590;     0.000000;  6133.600586;     0.000000;  6133.600586
  173.962921;     0.000000;  6133.600098;     0.000000;  6133.600098
  173.971252;     0.000000;  6133.600586;     0.000000;  6133.600586
  173.979584;     0.000000;  6133.601074;     0.000000;  6133.601074
  173.987915;     0.000000;  6133.601562;     0.000000;  6133.601562
  173.996246;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.004578;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.012909;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.021240;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.029572;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.037903;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.046234;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.054565;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.062897;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.071228;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.079559;     0.000000;  6133.603516;     0.000000;  6133.603516
  174.087891;     0.000000;  6133.604004;     0.000000;  6133.604004
  174.096222;     0.000000;  6133.604492;     0.000000;  6133.604492
  174.104553;     0.000000;  6133.604004;     0.000000;  6133.604004
  174.112885;     0.000000;  6133.603516;     0.000000;  6133.603516
  174.121216;     0.000000;  6133.603027;     0.000000;  6133.603027
  174.129547;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.137878;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.146210;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.154541;     0.000000;  6133.600342;     0.000000;  6133.600342
  174.162872;     0.000000;  6133.600830;     0.000000;  6133.600830
  174.171204;     0.000000;  6133.600342;     0.000000;  6133.600342
  174.179535;     0.000000;  6133.600830;     0.000000;  6133.600830
  174.187866;     0.000000;  6133.601318;     0.000000;  6133.601318
  174.196198;     0.000000;  6133.602051;     0.000000;  6133.602051
  174.204529;     0.000000;  6133.601562;     0.000000;  6133.601562
  174.212860;     0.000000;  6133.602051;     0.000000;  6133.602051
  174.221191;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.229523;     0.000000;  6133.602051;     0.000000;  6133.602051
  174.237854;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.246185;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.254517;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.262848;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.271179;     0.000000;  6133.603760;     0.000000;  6133.603760
  174.279510;     0.000000;  6133.604248;     0.000000;  6133.604248
  174.287842;     0.000000;  6133.603760;     0.000000;  6133.603760
  174.296173;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.304504;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.312836;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.321167;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.329498;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.337830;     0.000000;  6133.600098;     0.000000;  6133.600098
  174.346161;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.354492;     0.000000;  6133.600098;     0.000000;  6133.600098
  174.362823;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.371155;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.379486;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.387817;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.396149;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.404480;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.412811;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.421143;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.429474;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.437805;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.446136;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.454468;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.462799;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.471130;     0.000000;  6133.603516;     0.000000;  6133.603516
  174.479462;     0.000000;  6133.604004;     0.000000;  6133.604004
  174.487793;     0.000000;  6133.604492;     0.000000;  6133.604492
  174.496124;     0.000000;  6133.604004;     0.000000;  6133.604004
  174.504456;     0.000000;  6133.603516;     0.000000;  6133.603516
  174.512787;     0.000000;  6133.603027;     0.000000;  6133.603027
  174.521118;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.529449;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.537781;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.546112;     0.000000;  6133.600342;     0.000000;  6133.600342
  174.554443;     0.000000;  6133.600830;     0.000000;  6133.600830
  174.562775;     0.000000;  6133.600342;     0.000000;  6133.600342
  174.571106;     0.000000;  6133.600830;     0.000000;  6133.600830
  174.579437;     0.000000;  6133.601318;     0.000000;  6133.601318
  174.587769;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.596100;     0.000000;  6133.601318;     0.000000;  6133.601318
  174.604431;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.612762;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.621094;     0.000000;  6133.602051;     0.000000;  6133.602051
  174.629425;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.637756;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.646088;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.654419;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.662750;     0.000000;  6133.603760;     0.000000;  6133.603760
  174.671082;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.679413;     0.000000;  6133.603760;     0.000000;  6133.603760
  174.687744;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.696075;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.704407;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.712738;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.721069;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.729401;     0.000000;  6133.600098;     0.000000;  6133.600098
  174.737732;     0.000000;  6133.600830;     0.000000;  6133.600830
  174.746063;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.754395;     0.000000;  6133.601318;     0.000000;  6133.601318
  174.762726;     0.000000;  6133.602051;     0.000000;  6133.602051
  174.771057;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.779388;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.787720;     0.000000;  6133.603271;     0.000000;  6133.603271
  174.796051;     0.000000;  6133.604004;     0.000000;  6133.604004
  174.804382;     0.000000;  6133.603760;     0.000000;  6133.603760
  174.812714;     0.000000;  6133.604492;     0.000000;  6133.604492
  174.821045;     0.000000;  6133.604248;     0.000000;  6133.604248
  174.829376;     0.000000;  6133.604004;     0.000000;  6133.604004
  174.837708;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.846039;     0.000000;  6133.602539;     0.000000;  6133.602539
  174.854370;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.862701;     0.000000;  6133.602051;     0.000000;  6133.602051
  174.871033;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.879364;     0.000000;  6133.600586;     0.000000;  6133.600586
  174.887695;     0.000000;  6133.600342;     0.000000;  6133.600342
  174.896027;     0.000000;  6133.600098;     0.000000;  6133.600098
  174.904358;     0.000000;  6133.599854;     0.000000;  6133.599854
  174.912689;     0.000000;  6133.599609;     0.000000;  6133.599609
  174.921021;     0.000000;  6133.600342;     0.000000;  6133.600342
  174.929352;     0.000000;  6133.601074;     0.000000;  6133.601074
  174.937683;     0.000000;  6133.601807;     0.000000;  6133.601807
  174.946014;     0.000000;  6133.601562;     0.000000;  6133.601562
  174.954346;     0.000000;  6133.602295;     0.000000;  6133.602295
  174.962677;     0.000000;  6133.603027;     0.000000;  6133.603027
  174.971008;     0.000000;  6133.602783;     0.000000;  6133.602783
  174.979340;     0.000000;  6133.603516;     0.000000;  6133.603516
  174.987671;     0.000000;  6133.604248;     0.000000;  6133.604248
  174.996002;     0.000000;  6133.604004;     0.000000;  6133.604004
  175.004333;     0.000000;  6133.603760;     0.000000;  6133.603760
  175.012665;     0.000000;  6133.603516;     0.000000;  6133.603516
  175.020996;     0.000000;  6133.603271;     0.000000;  6133.603271
  175.029327;     0.000000;  6133.603027;     0.000000;  6133.603027
  175.037659;     0.000000;  6133.601807;     0.000000;  6133.601807
  175.045990;     0.000000;  6133.601562;     0.000000;  6133.601562
  175.054321;     0.000000;  6133.601318;     0.000000;  6133.601318
  175.062653;     0.000000;  6133.601074;     0.000000;  6133.601074
  175.070984;     0.000000;  6133.600830;     0.000000;  6133.600830
  175.079315;     0.000000;  6133.599609;     0.000000;  6133.599609
  175.087646;     0.000000;  6133.599365;     0.000000;  6133.599365
  175.095978;     0.000000;  6133.599121;     0.000000;  6133.599121
  175.104309;     0.000000;  6133.599854;     0.000000;  6133.599854
  175.112640;     0.000000;  6133.599609;     0.000000;  6133.599609
  175.120972;     0.000000;  6133.600342;     0.000000;  6133.600342
  175.129303;     0.000000;  6133.601074;     0.000000;  6133.601074
  175.137634;     0.000000;  6133.601807;     0.000000;  6133.601807
  175.145966;     0.000000;  6133.601562;     0.000000;  6133.601562
